"","site_name","Species_1","Species_2","time_interval"
"8992","site 13","coyote","dog",2.51027777777778
"8993","site 13","coyote","dog",3.27527777777778
"8994","site 13","coyote","dog",4.54444444444444
"8995","site 13","coyote","dog",5.3425
"8996","site 13","coyote","dog",7.07472222222222
"8997","site 13","coyote","dog",7.97944444444444
"8998","site 13","coyote","dog",10.4816666666667
"8999","site 13","coyote","dog",11.5888888888889
"9000","site 13","dog","coyote",8.08388888888889
"9001","site 13","dog","coyote",8.40944444444444
"9002","site 13","coyote","dog",2.59555555555556
"9003","site 13","coyote","dog",3.73305555555556
"9004","site 13","coyote","dog",4.43166666666667
"9005","site 13","coyote","dog",4.5225
"9006","site 13","coyote","dog",5.07194444444444
"9007","site 13","coyote","dog",6.32916666666667
"9008","site 13","coyote","dog",6.73611111111111
"9009","site 13","coyote","dog",10.4405555555556
"9010","site 13","coyote","dog",10.6411111111111
"9011","site 13","coyote","dog",11.5975
"9012","site 13","coyote","dog",2.27
"9013","site 13","coyote","dog",3.4075
"9014","site 13","coyote","dog",4.10611111111111
"9015","site 13","coyote","dog",4.19694444444444
"9016","site 13","coyote","dog",4.74638888888889
"9017","site 13","coyote","dog",6.00361111111111
"9018","site 13","coyote","dog",6.41055555555556
"9019","site 13","coyote","dog",10.115
"9020","site 13","coyote","dog",10.3155555555556
"9021","site 13","coyote","dog",11.2719444444444
"9022","site 13","dog","coyote",10.7561111111111
"9023","site 13","dog","coyote",10.7688888888889
"9024","site 13","dog","coyote",10.8880555555556
"9025","site 13","dog","coyote",10.9108333333333
"9026","site 13","dog","coyote",10.9952777777778
"9027","site 13","dog","coyote",10.5555555555556
"9028","site 13","dog","coyote",10.5683333333333
"9029","site 13","dog","coyote",10.6875
"9030","site 13","dog","coyote",10.7102777777778
"9031","site 13","dog","coyote",10.7947222222222
"9032","site 13","dog","coyote",9.59916666666667
"9033","site 13","dog","coyote",9.61194444444445
"9034","site 13","dog","coyote",9.73111111111111
"9035","site 13","dog","coyote",9.75388888888889
"9036","site 13","dog","coyote",9.83833333333333
"9037","site 13","dog","coyote",7.95194444444444
"9038","site 13","dog","coyote",7.96472222222222
"9039","site 13","dog","coyote",8.08388888888889
"9040","site 13","dog","coyote",8.10666666666667
"9041","site 13","dog","coyote",8.19111111111111
"9042","site 13","dog","coyote",4.65638888888889
"9043","site 13","dog","coyote",4.66916666666667
"9044","site 13","dog","coyote",4.78833333333333
"9045","site 13","dog","coyote",4.81111111111111
"9046","site 13","dog","coyote",4.89555555555556
"9047","site 13","coyote","dog",6.14361111111111
"9048","site 13","coyote","dog",6.82361111111111
"9049","site 13","coyote","dog",9.55555555555556
"9050","site 13","coyote","dog",11.4108333333333
"9051","site 13","coyote","dog",6.13083333333333
"9052","site 13","coyote","dog",6.81083333333333
"9053","site 13","coyote","dog",9.54277777777778
"9054","site 13","coyote","dog",11.3980555555556
"9055","site 13","coyote","dog",6.01166666666667
"9056","site 13","coyote","dog",6.69166666666667
"9057","site 13","coyote","dog",9.42361111111111
"9058","site 13","coyote","dog",11.2788888888889
"9059","site 13","coyote","dog",5.98888888888889
"9060","site 13","coyote","dog",6.66888888888889
"9061","site 13","coyote","dog",9.40083333333333
"9062","site 13","coyote","dog",11.2561111111111
"9063","site 13","coyote","dog",5.90444444444444
"9064","site 13","coyote","dog",6.58444444444444
"9065","site 13","coyote","dog",9.31638888888889
"9066","site 13","coyote","dog",11.1716666666667
"9067","site 13","dog","coyote",10.3105555555556
"9068","site 13","dog","coyote",9.39611111111111
"9069","site 13","dog","coyote",7.76111111111111
"9070","site 13","dog","coyote",6.91361111111111
"9071","site 13","coyote","dog",5.70416666666667
"9072","site 13","coyote","dog",6.18333333333333
"9073","site 13","coyote","dog",9.56472222222222
"9074","site 13","coyote","dog",9.77
"9075","site 13","dog","coyote",0.604166666666667
"9076","site 13","coyote","dog",0.108055555555556
"9077","site 13","coyote","dog",0.363055555555556
"9078","site 13","coyote","dog",2.78027777777778
"9079","site 13","coyote","dog",4.01111111111111
"9080","site 13","coyote","dog",5.46972222222222
"9081","site 13","coyote","dog",5.90583333333333
"9082","site 13","coyote","dog",8.57055555555556
"9083","site 13","coyote","dog",10.6525
"9084","site 13","coyote","dog",11.0244444444444
"9085","site 13","coyote","dog",11.5641666666667
"9086","site 13","dog","coyote",11.9855555555556
"9087","site 13","dog","coyote",11.3119444444444
"9088","site 13","dog","coyote",11.0188888888889
"9089","site 13","dog","coyote",9.36472222222222
"9090","site 13","dog","coyote",9.22694444444445
"9091","site 13","dog","coyote",9.20194444444444
"9092","site 13","dog","coyote",6.5075
"9093","site 13","dog","coyote",5.60333333333333
"9094","site 14","coyote","dog",3.20888888888889
"9095","site 14","coyote","dog",9.16
"9096","site 14","dog","coyote",11.2255555555556
"9097","site 14","dog","coyote",10.6219444444444
"9098","site 14","dog","coyote",10.2525
"9099","site 14","dog","coyote",9.48027777777778
"9100","site 14","coyote","dog",7.80472222222222
"9101","site 14","coyote","dog",9.39222222222222
"9102","site 14","coyote","dog",10.5947222222222
"9103","site 14","coyote","dog",11.1908333333333
"9104","site 14","dog","coyote",10.1752777777778
"9105","site 14","dog","coyote",8.97416666666667
"9106","site 14","dog","coyote",7.295
"9107","site 14","dog","coyote",7.00416666666667
"9108","site 14","dog","coyote",6.84138888888889
"9109","site 14","dog","coyote",2.25277777777778
"9110","site 14","dog","coyote",0.119722222222222
"9111","site 14","coyote","dog",7.55416666666667
"9112","site 14","coyote","dog",8.30972222222222
"9113","site 14","coyote","dog",8.77166666666667
"9114","site 14","coyote","dog",11.3047222222222
"9115","site 14","coyote","dog",11.8283333333333
"9116","site 14","dog","coyote",10.0094444444444
"9117","site 14","dog","coyote",9.89
"9118","site 14","dog","coyote",3.29194444444444
"9119","site 14","dog","coyote",0.650277777777778
"9120","site 15","dog","coyote",11.4477777777778
"9121","site 15","dog","coyote",5.54722222222222
"9122","site 15","dog","coyote",5.53777777777778
"9123","site 15","dog","coyote",5.52777777777778
"9124","site 15","dog","coyote",5.51083333333333
"9125","site 15","dog","coyote",6.52777777777778
"9126","site 15","dog","coyote",6.43666666666667
"9127","site 15","dog","coyote",6.34555555555556
"9128","site 15","coyote","dog",11.5544444444444
"9129","site 15","dog","coyote",6.44916666666667
"9130","site 15","dog","coyote",9.58027777777778
"9131","site 15","coyote","dog",2.08861111111111
"9132","site 15","dog","coyote",2.27
"9133","site 15","dog","coyote",2.28694444444444
"9134","site 15","dog","coyote",3.14805555555556
"9135","site 15","dog","coyote",9.89638888888889
"9136","site 15","coyote","dog",8.77083333333333
"9137","site 15","coyote","dog",8.78888888888889
"9138","site 15","coyote","dog",8.82444444444444
"9139","site 15","coyote","dog",0.596111111111111
"9140","site 15","dog","coyote",2.71055555555556
"9141","site 15","dog","coyote",4.66444444444444
"9142","site 15","coyote","dog",10.4755555555556
"9143","site 15","coyote","dog",10.5038888888889
"9144","site 15","coyote","dog",11.9966666666667
"9145","site 15","coyote","dog",8.52166666666667
"9146","site 15","coyote","dog",8.55
"9147","site 15","coyote","dog",10.0427777777778
"9148","site 15","coyote","dog",5.06222222222222
"9149","site 15","dog","coyote",10.5522222222222
"9150","site 15","dog","coyote",5.06388888888889
"9151","site 15","coyote","dog",2.26444444444444
"9152","site 15","coyote","dog",2.27416666666667
"9153","site 15","dog","coyote",10.7338888888889
"9154","site 15","dog","coyote",10.2522222222222
"9155","site 15","dog","coyote",6.07083333333333
"9156","site 15","coyote","dog",8.34194444444444
"9157","site 16","coyote","dog",2.35527777777778
"9158","site 16","coyote","dog",2.67277777777778
"9159","site 16","coyote","dog",3.49
"9160","site 16","coyote","dog",5.65638888888889
"9161","site 16","coyote","dog",5.9225
"9162","site 16","coyote","dog",6.24
"9163","site 16","coyote","dog",6.42361111111111
"9164","site 16","coyote","dog",6.74361111111111
"9165","site 16","coyote","dog",7.32361111111111
"9166","site 16","coyote","dog",7.98777777777778
"9167","site 16","coyote","dog",8.38583333333333
"9168","site 16","coyote","dog",9.76722222222222
"9169","site 16","dog","coyote",9.12472222222222
"9170","site 16","dog","coyote",9.01222222222222
"9171","site 16","dog","coyote",8.93305555555555
"9172","site 16","dog","coyote",8.64527777777778
"9173","site 16","dog","coyote",8.46027777777778
"9174","site 16","dog","coyote",7.89222222222222
"9175","site 16","dog","coyote",7.88277777777778
"9176","site 16","dog","coyote",7.62861111111111
"9177","site 16","dog","coyote",7.05
"9178","site 16","dog","coyote",7
"9179","site 16","dog","coyote",6.93333333333333
"9180","site 16","dog","coyote",6.92083333333333
"9181","site 16","dog","coyote",6.80638888888889
"9182","site 16","dog","coyote",6.71527777777778
"9183","site 16","dog","coyote",6.63083333333333
"9184","site 16","dog","coyote",6.54194444444444
"9185","site 16","dog","coyote",5.84055555555556
"9186","site 16","dog","coyote",5.79555555555556
"9187","site 16","dog","coyote",5.46555555555556
"9188","site 16","dog","coyote",5.22194444444444
"9189","site 16","dog","coyote",4.07861111111111
"9190","site 16","dog","coyote",3.46777777777778
"9191","site 16","dog","coyote",3.37666666666667
"9192","site 16","dog","coyote",3.22722222222222
"9193","site 16","dog","coyote",3.08777777777778
"9194","site 16","dog","coyote",2.30444444444444
"9195","site 16","dog","coyote",11.9577777777778
"9196","site 16","dog","coyote",11.6552777777778
"9197","site 16","dog","coyote",11.3505555555556
"9198","site 16","dog","coyote",11.3491666666667
"9199","site 16","dog","coyote",10.0405555555556
"9200","site 16","dog","coyote",9.79666666666667
"9201","site 16","dog","coyote",9.38416666666667
"9202","site 16","dog","coyote",9.22777777777778
"9203","site 16","dog","coyote",9.09638888888889
"9204","site 16","dog","coyote",7.76388888888889
"9205","site 16","coyote","dog",7.0325
"9206","site 16","coyote","dog",8.53666666666667
"9207","site 16","coyote","dog",9.01611111111111
"9208","site 16","coyote","dog",9.44277777777778
"9209","site 16","coyote","dog",9.63166666666667
"9210","site 16","coyote","dog",11.6563888888889
"9211","site 16","coyote","dog",2.265
"9212","site 16","coyote","dog",3.63805555555556
"9213","site 16","coyote","dog",4.0725
"9214","site 16","coyote","dog",4.11083333333333
"9215","site 16","coyote","dog",6.08
"9216","site 16","coyote","dog",9.39666666666667
"9217","site 16","coyote","dog",10.8227777777778
"9218","site 16","coyote","dog",10.9352777777778
"9219","site 16","dog","coyote",11.5380555555556
"9220","site 16","dog","coyote",11.5655555555556
"9221","site 16","dog","coyote",11.4122222222222
"9222","site 16","dog","coyote",11.4397222222222
"9223","site 16","dog","coyote",10.4172222222222
"9224","site 16","dog","coyote",10.4447222222222
"9225","site 16","dog","coyote",10.2291666666667
"9226","site 16","dog","coyote",10.2566666666667
"9227","site 16","dog","coyote",8.19888888888889
"9228","site 16","dog","coyote",8.22638888888889
"9229","site 16","dog","coyote",7.00888888888889
"9230","site 16","dog","coyote",7.03638888888889
"9231","site 16","dog","coyote",6.71666666666667
"9232","site 16","dog","coyote",6.74416666666667
"9233","site 16","dog","coyote",6.45583333333333
"9234","site 16","dog","coyote",6.48333333333333
"9235","site 16","dog","coyote",5.87
"9236","site 16","dog","coyote",5.8975
"9237","site 16","dog","coyote",5.29888888888889
"9238","site 16","dog","coyote",5.32638888888889
"9239","site 16","dog","coyote",4.3025
"9240","site 16","dog","coyote",4.33
"9241","site 16","coyote","dog",10.2144444444444
"9242","site 16","coyote","dog",10.1869444444444
"9243","site 16","dog","coyote",0.138333333333333
"9244","site 16","coyote","dog",2.215
"9245","site 16","coyote","dog",2.51027777777778
"9246","site 16","coyote","dog",4.38277777777778
"9247","site 16","coyote","dog",6.43277777777778
"9248","site 16","coyote","dog",7.09055555555556
"9249","site 16","coyote","dog",7.44388888888889
"9250","site 16","coyote","dog",7.53083333333333
"9251","site 16","coyote","dog",11.3352777777778
"9252","site 16","dog","coyote",10.3086111111111
"9253","site 16","dog","coyote",4.96166666666667
"9254","site 16","coyote","dog",8.71555555555556
"9255","site 16","coyote","dog",9.35722222222222
"9256","site 16","coyote","dog",10.4355555555556
"9257","site 16","coyote","dog",11.5916666666667
"9258","site 16","dog","coyote",11.6683333333333
"9259","site 16","dog","coyote",11.1605555555556
"9260","site 16","dog","coyote",10.855
"9261","site 16","dog","coyote",10.7847222222222
"9262","site 16","dog","coyote",10.7197222222222
"9263","site 16","dog","coyote",9.96777777777778
"9264","site 16","dog","coyote",9.44305555555556
"9265","site 16","dog","coyote",9.40416666666667
"9266","site 16","dog","coyote",9.37527777777778
"9267","site 16","dog","coyote",9.30527777777778
"9268","site 16","dog","coyote",9.00694444444444
"9269","site 16","dog","coyote",8.57083333333333
"9270","site 16","dog","coyote",8.18722222222222
"9271","site 16","dog","coyote",6.26277777777778
"9272","site 16","dog","coyote",5.21222222222222
"9273","site 16","dog","coyote",4.58333333333333
"9274","site 16","coyote","dog",9.63611111111111
"9275","site 16","coyote","dog",10.0355555555556
"9276","site 16","coyote","dog",10.6794444444444
"9277","site 16","coyote","dog",11.2305555555556
"9278","site 16","coyote","dog",11.6205555555556
"9279","site 16","coyote","dog",11.7341666666667
"9280","site 16","dog","coyote",9.71222222222222
"9281","site 16","dog","coyote",11.5152777777778
"9282","site 16","dog","coyote",7.65694444444444
"9283","site 16","dog","coyote",9.46
"9284","site 16","dog","coyote",5.45055555555556
"9285","site 16","dog","coyote",7.25361111111111
"9286","site 16","dog","coyote",5.43638888888889
"9287","site 16","dog","coyote",7.23944444444444
"9288","site 16","dog","coyote",3.18416666666667
"9289","site 16","dog","coyote",4.98722222222222
"9290","site 16","dog","coyote",10.8261111111111
"9291","site 16","dog","coyote",10.2741666666667
"9292","site 16","dog","coyote",10.2269444444444
"9293","site 16","dog","coyote",9.95888888888889
"9294","site 16","dog","coyote",9.89972222222222
"9295","site 16","dog","coyote",7.20916666666667
"9296","site 16","dog","coyote",7.2
"9297","site 16","coyote","dog",6.02555555555556
"9298","site 16","coyote","dog",6.07555555555556
"9299","site 16","coyote","dog",7.24527777777778
"9300","site 16","coyote","dog",7.33583333333333
"9301","site 16","coyote","dog",8.00111111111111
"9302","site 16","coyote","dog",9.03638888888889
"9303","site 16","coyote","dog",11.1041666666667
"9304","site 16","coyote","dog",11.4683333333333
"9305","site 16","coyote","dog",11.5394444444444
"9306","site 16","coyote","dog",11.9180555555556
"9307","site 16","dog","coyote",11.9958333333333
"9308","site 16","dog","coyote",11.0997222222222
"9309","site 16","dog","coyote",11.0861111111111
"9310","site 16","dog","coyote",10.9722222222222
"9311","site 16","dog","coyote",10.605
"9312","site 16","dog","coyote",10.1719444444444
"9313","site 16","dog","coyote",10.0086111111111
"9314","site 16","dog","coyote",9.99916666666667
